fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,6.825840403541238e-16,2.245358810148188,1.0,-1.7392641007263845,ok
0,ridge,0.27165508480803646,2.1185989032113413,0.9556044669312908,-1.438708484109183,ok
0,random_forest,0.9294816255160021,1.6971672735447034,0.4802611086934243,-0.5649904809266226,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.01423628290047958,4.616951621175793,0.9998780738621454,-10.581719715791763,ok
1,linear_regression,8.345155887641791e-16,5.067005090404446,1.0,-47.558521568553886,ok
1,ridge,0.5680578484505366,2.849042179662706,0.8368718130237867,-14.351843423676636,ok
1,random_forest,0.650601110772608,1.0206137736929557,0.786019853192032,-0.9700879946399825,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.021615721839125458,2.011753724596473,0.9997637981110954,-6.654422011316074,ok
2,linear_regression,2.022922624776835e-15,4.263533020786402,1.0,-0.7291257326366436,ok
2,ridge,0.706901811075762,6.193933561565765,0.6737461204638441,-2.6493910062092447,ok
2,random_forest,0.5822864331105089,3.7406685547766503,0.7786340401130194,-0.33102364276170215,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.04229421409016927,7.191772881141026,0.998832116790617,-3.9199335788503857,ok
3,linear_regression,0.06839979315041887,11.951688228801052,0.998868202900454,-390.4204432835622,ok
3,ridge,1.3283374322734638,1.988639955497224,0.5731494727471476,-9.836706598240935,ok
3,random_forest,1.1648049657662563,1.56926211624748,0.6717797085349925,-5.7480139886190535,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.0650881836059583,1.7844074803185872,0.9989751429241862,-7.725153245421103,ok
