model,train_MAE,train_RMSE,train_R2,test_MAE,test_RMSE,test_R2,n_nonfinite_pred_train,n_nonfinite_pred_test,test_count_any_disaster,test_RMSE_any_disaster,test_MAE_any_disaster,test_R2_any_disaster,test_count_severe_disaster,test_RMSE_severe_disaster,test_MAE_severe_disaster,test_R2_severe_disaster,severe_quantile_used,severe_threshold_damage_share_train,train_count_positive_damage_share,test_count_positive_damage_share,test_count_multi_event,test_RMSE_multi_event,test_MAE_multi_event,test_R2_multi_event
baseline_mean_train,1.2842630482866855,1.8463419818741118,0.0,1.4166980713794828,2.1019622623729526,-0.044573319122922506,0,0,7,2.1019622623729526,1.4166980713794828,-0.044573319122922506,5,2.365816634946191,1.60019145689211,-0.17161736200483846,0.75,1.849119734667509e-06,22,7,7,2.1019622623729526,1.4166980713794828,-0.044573319122922506
baseline_last_year,1.944437807407811,2.755900253342728,-1.2279359431359125,2.254180097319085,3.0497661811095935,-1.1989845998343158,0,0,7,3.0497661811095935,2.254180097319085,-1.1989845998343158,5,1.952756448514131,1.6081761629791629,0.20178515990646073,0.75,1.849119734667509e-06,22,7,7,3.0497661811095935,2.254180097319085,-1.1989845998343158
baseline_roll3_mean,1.778030196526043,2.4457693084187175,-0.7547154182520619,2.1533367894697926,2.595584911006887,-0.5927938899119685,0,0,7,2.595584911006887,2.1533367894697926,-0.5927938899119685,5,2.5210539305723048,2.105106844135535,-0.3304173777676447,0.75,1.849119734667509e-06,22,7,7,2.595584911006887,2.1533367894697926,-0.5927938899119685
linear_regression,1.065650447043244,1.296128968454208,0.50719835945242,5.746568279981842,6.5050951424417764,-9.004523418833422,0,0,7,6.5050951424417764,5.746568279981842,-9.004523418833422,5,6.590182172660825,5.605912602494017,-8.091142735156541,0.75,1.849119734667509e-06,22,7,7,6.5050951424417764,5.746568279981842,-9.004523418833422
ridge,1.1324196652806948,1.350383925608554,0.46507828311260024,1.5522812110618383,1.9979905359595136,0.056208736341571086,0,0,7,1.9979905359595136,1.5522812110618383,0.056208736341571086,5,2.208464892965843,1.7204695167098567,-0.02095038252474546,0.75,1.849119734667509e-06,22,7,7,1.9979905359595136,1.5522812110618383,0.056208736341571086
random_forest,0.7364942378145328,1.1196982343121762,0.6322288165773309,1.4966936162377038,2.162491622984114,-0.10559983953670016,0,0,7,2.162491622984114,1.4966936162377038,-0.10559983953670016,5,2.4627394373811087,1.7223269792532563,-0.2695814451972314,0.75,1.849119734667509e-06,22,7,7,2.162491622984114,1.4966936162377038,-0.10559983953670016
gradient_boosting,1.2842630482866855,1.8463419818741118,0.0,1.4166980713794828,2.1019622623729526,-0.044573319122922506,0,0,7,2.1019622623729526,1.4166980713794828,-0.044573319122922506,5,2.365816634946191,1.60019145689211,-0.17161736200483846,0.75,1.849119734667509e-06,22,7,7,2.1019622623729526,1.4166980713794828,-0.044573319122922506
neural_net_mlp,0.03810244065854955,0.0611608441985032,0.9989027068876442,1.8528498879201123,2.4184256389859122,-0.3827847337544834,0,0,7,2.4184256389859122,1.8528498879201123,-0.3827847337544834,5,2.654976950915508,2.0606273411170113,-0.47552015693192073,0.75,1.849119734667509e-06,22,7,7,2.4184256389859122,1.8528498879201123,-0.3827847337544834
