fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,9.691426702394066e-16,2.45824057125072,1.0,-2.2833045390479785,ok
0,ridge,0.3059215451999023,2.31099734383793,0.9436980124484051,-1.901758702401804,ok
0,random_forest,0.9377353238013871,1.7636880533661996,0.4709896734757095,-0.6900748895763158,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.06883816353679609,3.5699058264863455,0.9971492301997995,-5.924300741553002,ok
1,linear_regression,1.0438458340849584e-15,15.162507970715694,1.0,-433.81534143659985,ok
1,ridge,0.7189905378282122,2.4192751681134985,0.7386694212812568,-10.069635226000656,ok
1,random_forest,0.7299506713365007,1.0592050795425456,0.7306413635104014,-1.1218900876451103,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.04662018445225116,5.297315052088454,0.9989012677926847,-52.07309079478738,ok
2,linear_regression,0.24244352467040506,9.938337824002982,0.9616240911076173,-8.3953902223023,ok
2,ridge,0.7635547770425134,6.056818655697647,0.6193569600275048,-2.489606473124862,ok
2,random_forest,0.6019331425019472,3.638500432082124,0.7634439778819323,-0.25930861322885157,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.09524448623443664,9.348885539746293,0.9940773348041871,-7.313942134169801,ok
3,linear_regression,1.5113467046831564,2.9174318894998974,0.4474301219460064,-22.32310914925362,ok
3,ridge,1.5592267274383647,1.7813880115012166,0.411864301145318,-7.695649851786547,ok
3,random_forest,1.264787908695458,1.0396241719543973,0.6130147517808511,-1.9616772568058405,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.07006167474644459,1.71711151466688,0.9988125371575082,-7.079453657623237,ok
