fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,9.780050345373877e-16,2.081371889426678,1.0,-1.3537578014337712,ok
0,ridge,0.1932730013888229,2.0825242722877397,0.9775277798928408,-1.356364909805059,ok
0,random_forest,0.9496037268179046,1.7213023152605607,0.4575141449043555,-0.6098177392103425,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.009940756483050485,1.9904168926706125,0.9999405512854755,-1.1525363824864328,ok
1,linear_regression,2.488732750045563e-15,102.86178324946313,1.0,-20010.09587270089,ok
1,ridge,0.5831356060599128,40.11656822723178,0.8280971802639372,-3042.759421128222,ok
1,random_forest,0.7272764425377234,1.1801730725654764,0.7326113792003497,-1.6342329456141265,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.019454295714922444,13.57794974592756,0.9998086735971026,-347.68331663480103,ok
2,linear_regression,2.097312870488508e-15,22.598507593324836,1.0,-47.57880537520104,ok
2,ridge,0.6505622060637901,7.004265964895433,0.7236781961663853,-3.666728867291993,ok
2,random_forest,0.5962781901846926,3.6259215366698165,0.7678678225163087,-0.2506163897931646,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.0359628145576729,10.410305195818182,0.9991556065745919,-9.308945310796613,ok
3,linear_regression,0.6541689896288033,77.04261388461909,0.8964765097355004,-16263.735728471653,ok
3,ridge,1.4522157057364047,1.06495168857691,0.48982255016244236,-2.107740919551656,ok
3,random_forest,1.2313703249409025,1.213836860827373,0.6331940545865415,-3.0374358641725667,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.04637331636619541,5.621172147316557,0.9994797700985764,-85.58422311218607,ok
