fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,5.087681048627601e-16,1.7175235318275712,1.0,-0.6027574159170033,ok
0,ridge,0.16201053320955802,1.7530637472253114,0.9842097101987433,-0.6697744847839273,ok
0,random_forest,0.9471073115037109,1.6941335625418668,0.46036268021760407,-0.559400595240821,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.07900825302176837,2.174916194832905,0.9962446664594397,-1.570084823932551,ok
1,linear_regression,1.368324542912059e-15,90.12129794729329,1.0,-15359.934956185023,ok
1,ridge,0.3685981956676914,32.1046403277968,0.9313168365034054,-1948.388465581503,ok
1,random_forest,0.6948219112467319,0.735732594950388,0.7559432119937651,-0.0237708700956194,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.007709447404207127,14.948403168429987,0.9999699537428277,-421.6222710720441,ok
2,linear_regression,1.7607917831306736e-15,7.838574194335773,1.0,-4.844689699373502,ok
2,ridge,0.48294145045399783,5.442784624922566,0.8477257531158764,-1.817926172402057,ok
2,random_forest,0.5656538919110192,3.5612515718829107,0.7910997040922129,-0.20640358753121557,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.024656861540836683,5.036263584945823,0.9996030707634542,-1.4127049536213772,ok
3,linear_regression,5.114381877011002e-15,36.99655970438487,1.0,-3749.6598142091457,ok
3,ridge,1.0586542267536303,2.803200830230749,0.7288764317979042,-20.532448610791477,ok
3,random_forest,1.0975954431498405,2.1233688794670678,0.7085637362530084,-11.354804826903347,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.07224862263714932,2.426206291364364,0.99873724777051,-15.130225627674903,ok
