fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,6.358389842764979e-16,1.8823689648653839,1.0,-0.9251825241666172,ok
0,ridge,0.1741949026221246,1.9231785905085368,0.9817453091404006,-1.0095630383003202,ok
0,random_forest,0.9379031151467542,1.694464662675017,0.4708003422359177,-0.5600101908600847,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.01965199248855774,1.5843185005275093,0.9997676638561686,-0.36378964988187756,ok
1,linear_regression,1.3606461468510326e-15,54.1888311593306,1.0,-5552.699041437748,ok
1,ridge,0.5035900763959528,24.153545401297325,0.8717969943268626,-1102.378584789363,ok
1,random_forest,0.6711028559002655,1.0998452748203702,0.772321482834466,-1.287841644765555,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.02538803841287674,26.551326859890985,0.9996741616680681,-1332.3225758173508,ok
2,linear_regression,2.523407739413283e-15,7.045254721386559,1.0,-3.7215077995999906,ok
2,ridge,0.6188114118836358,6.648870456709026,0.7499918742092375,-3.2051651351679196,ok
2,random_forest,0.5748573283204877,3.7195717804910786,0.7842466040125308,-0.3160524574094954,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.05647314443662796,5.271087525122463,0.997917804823707,-1.642942820630255,ok
3,linear_regression,5.236867401881357e-15,9.566384718551841,1.0,-249.77294363473953,ok
3,ridge,1.2161144620039102,1.9154037333983243,0.6422267169983527,-9.053230782387018,ok
3,random_forest,1.137117645574154,1.550076782600359,0.6871978008625776,-5.584024160573452,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.0615263129115138,3.924697586698857,0.9990842418768956,-41.2082542310711,ok
