fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,2.2286739912905285,27.735338059162224,0.7503714501771409,-910.0846351616686,ok
0,ridge,3.24191058534247,1.7120824555478489,0.4717941230405014,-2.471691681874981,ok
0,random_forest,2.118548413209562,3.4919777488596,0.7744317605048553,-13.44224574248547,ok
0,gradient_boosting,4.460663042573073,2.690243260723857,0.0,-7.571856645541166,ok
0,neural_net_mlp,0.0820389498449945,9.093710310848742,0.9996617472399797,-96.94314053783022,ok
1,linear_regression,2.419768329479647,7.507540023316729,0.5924070506315287,-64.34214766792826,ok
1,ridge,2.775926796074968,3.3355757399546104,0.4635921749640346,-11.898514775733373,ok
1,random_forest,1.6126486062002539,1.3177964084048626,0.8189666544240345,-1.0132362036499059,ok
1,gradient_boosting,3.7901854216538697,1.3003598786588806,0.0,-0.9603120751674428,ok
1,neural_net_mlp,0.0949214060208307,4.115596677672147,0.9993727980333285,-18.636483113207316,ok
2,linear_regression,2.138513097037668,8.048477900954898,0.580170252736707,-35.43915905816029,ok
2,ridge,2.5838366254341056,11.361235002742276,0.3871143136553439,-71.6092448796764,ok
2,random_forest,1.4270558393869748,3.276852742258341,0.8130474846529219,-5.040246804249971,ok
2,gradient_boosting,2.311547877747252,4.224605290797253,0.5094817557831193,-9.039523742504919,ok
2,neural_net_mlp,0.372910873564948,31.985564357663318,0.9872338638249872,-574.5046932576369,ok
3,linear_regression,1.9036340963398726,31.313852096554633,0.6823957072191911,-542.5667121595831,ok
3,ridge,2.3395352640613867,9.637016640071757,0.5202901838203715,-50.483146120752544,ok
3,random_forest,1.3610808036240365,1.4332212927236847,0.8376369385485776,-0.138692248432837,ok
3,gradient_boosting,1.9776879628677815,1.823382101890699,0.6572046245301353,-0.8430420156925906,ok
3,neural_net_mlp,0.12131784643511681,12.132708725131703,0.9987100621131133,-80.60098550084673,ok
4,linear_regression,1.7940199173396723,193.74374318064847,0.7312016332628478,-4564.84166641341,ok
4,ridge,2.218173718609757,10.751270522161468,0.5890743832156295,-13.059991366456682,ok
4,random_forest,1.2669448712819606,2.850314715745588,0.8659436037024593,0.011785766823769084,ok
4,gradient_boosting,1.7455854111575595,3.139984712072705,0.7455196155681187,-0.19927986387884133,ok
4,neural_net_mlp,0.2628824048657349,25.26392543947619,0.99422841437501,-76.63671241482176,ok
