fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,2.9790409838967276e-16,1.8704984666504632,1.0,-0.900978110124717,ok
0,ridge,0.17784596521785367,1.916765729122438,0.9809720662069892,-0.9961835599024478,ok
0,random_forest,0.9379031151467542,1.694464662675017,0.4708003422359177,-0.5600101908600847,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.020245945013599883,1.5502883955537505,0.9997534075906074,-0.3058322656486483,ok
1,linear_regression,2.0492563834565648e-15,51.50184960372951,1.0,-5015.587907709273,ok
1,ridge,0.5014004593263172,23.56523867544633,0.8729094277332687,-1049.283299732352,ok
1,random_forest,0.6711028559002655,1.0998452748203702,0.772321482834466,-1.287841644765555,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.023938916164414886,26.699057634394986,0.9997102970964593,-1347.2009849528986,ok
2,linear_regression,3.0437124134335126e-15,7.791683853083912,1.0,-4.77497299427893,ok
2,ridge,0.6210481237688426,6.6911598278233,0.748181284582151,-3.2588281853889285,ok
2,random_forest,0.5748573283204877,3.7195717804910786,0.7842466040125308,-0.3160524574094954,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.043129860358169785,5.7301365893101295,0.9987855109596226,-2.1233256000980116,ok
3,linear_regression,6.922220526417403e-15,8.08787194721472,1.0,-178.24767300034878,ok
3,ridge,1.240567316296011,1.8206040753592747,0.6276943129377328,-8.082721844826203,ok
3,random_forest,1.137117645574154,1.550076782600359,0.6871978008625776,-5.584024160573452,ok
3,gradient_boosting,0.9631874222020222,2.8037944298263806,0.7755701571652953,-20.54156890353519,ok
3,neural_net_mlp,0.056361147308553045,4.021564958777057,0.9992315446291551,-43.31749142579919,ok
