fold,model,train_RMSE,val_RMSE,train_R2,val_R2,status
0,linear_regression,1.4113375874265713e-15,2.0950746823731743,1.0,-1.384851932750256,ok
0,ridge,0.1901215989372582,2.090159940864938,0.9782546443930217,-1.3736760228114928,ok
0,random_forest,0.9431447074032071,1.7286894965108808,0.4648688130856211,-0.6236648517594172,ok
0,gradient_boosting,1.2892828359490354,1.657569160489312,0.0,-0.492814067145132,ok
0,neural_net_mlp,0.06412509636713162,2.05096961484689,0.9975262280568672,-1.2854980527152593,ok
1,linear_regression,2.5653119854655903e-15,108.98830388586768,1.0,-22464.834869850263,ok
1,ridge,0.5884923470299237,40.75475932525069,0.8249244419645541,-3140.372517411766,ok
1,random_forest,0.7252553053503037,1.202031135102267,0.7340954865187059,-1.7327141669495347,ok
1,gradient_boosting,1.406462184656618,0.8328850416680887,0.0,-0.3119971726492232,ok
1,neural_net_mlp,0.04275904767970306,9.709716862278219,0.9990757277192864,-177.31008470192572,ok
2,linear_regression,2.1076700340721795e-15,27.046349064915933,1.0,-68.58323404790829,ok
2,ridge,0.6520416175779556,6.94444584968666,0.7224200275756882,-3.5873566232663636,ok
2,random_forest,0.5929623684265205,3.6342686233104775,0.7704423550559434,-0.2563810037578509,ok
2,gradient_boosting,1.2376027109293506,3.5235835998627048,0.0,-0.18101787825147908,ok
2,neural_net_mlp,0.040146010719241156,13.337481647787676,0.9989477418735208,-15.921348961690686,ok
3,linear_regression,0.6806018686896247,86.79158356960718,0.8879413788554278,-20640.45076625248,ok
3,ridge,1.4327877266754914,0.9150519065770794,0.5033817156364961,-1.2944386705338373,ok
3,random_forest,1.2268683804339844,1.2083652776694365,0.635871269217303,-3.001118996760538,ok
3,gradient_boosting,2.0331550523608195,0.7391116189462581,0.0,-0.49694227073703123,ok
3,neural_net_mlp,0.028369278520801438,2.8720388059788653,0.9998053046487002,-21.60297478061623,ok
